,Artículo@Cliente (Facturación) None,Artículo@DESC,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Dias Mínimo
3911,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",228826,COPES GUSTAVO ALBERTO                   ,120.0
3912,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",228827,DISLAC CHUBUT S.R.L.                    ,120.0
3913,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",228920,COOP.AGROP.GENERAL NECOCHEA LTDA.       ,120.0
3914,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",229016,ASOC.MUTUAL SOCIOS Y ADHER.COOP.AGR.RAMA,120.0
3915,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",229038,FELICE HECTOR ANTONIO                   ,120.0
3916,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",229587,DISTRIBUIDORA CIDI S.R.L.               ,120.0
3917,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",231032,LUVIK S.A.                              ,150.0
3918,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",231967,RED VITAL AGRUP.DE COLABORACION         ,120.0
3919,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232173,DORINKA S.R.L. (CD - MORENO)            ,120.0
3920,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232177,SUPERM. MAYORISTAS YAGUAR (JOSE C.PAZ)  ,120.0
3921,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232178,SUPERM. MAYORISTAS YAGUAR (CAMPANA)     ,120.0
3922,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232179,SUPERM. MAYORISTAS YAGUAR (TIGRE)       ,120.0
3923,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232180,SUPERM. MAYORISTAS YAGUAR (NEUQUEN)     ,120.0
3924,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",232182,SUPERM. MAYORISTAS YAGUAR (SANTA FE)    ,120.0
3925,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",235713,A.H. LLAMES Y CIA S.A.                  ,120.0
3926,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",238107,PASTIL S.A.                             ,120.0
3927,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239336,CARUTTI CARLOS ALBERTO                  ,120.0
3928,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239343,CORMORAN S.A. SERV. MAYORISTA           ,60.0
3929,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239562,MAZZON ANTONIO ROQUE E.                 ,120.0
3930,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239566,VISINTINI ALFREDO Y ROLANDO SH          ,120.0
3931,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239698,HERNANDEZ HUGO                          ,120.0
3932,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",239778,EL BUEN GUSTO SACIFIA                   ,120.0
3933,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",240738,COOP.TAMBERA Y CONSUMO ELISA LTDA.      ,120.0
3934,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",240766,DON LEON S.A. (TRELEW)                  ,120.0
3935,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,120.0
3936,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,120.0
3937,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",240932,REALES AGRUP. (LA PLATA-208 Y532)       ,120.0
3938,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241177,MAXICONSUMO S.A. (LOMA HERMOSA)         ,120.0
3939,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241180,MAXICONSUMO S.A. (LA PLATA)             ,120.0
3940,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241182,MAXICONSUMO S.A. (PACHECO)              ,120.0
3941,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241188,MAXICONSUMO S.A. (SAN JUSTO)            ,120.0
3942,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241195,MAXICONSUMO S.A. (BURZACO)              ,120.0
3943,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241196,MAXICONSUMO S.A. (BOULOGNE)             ,120.0
3944,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241202,MAXICONSUMO S.A. (CAMPANA)              ,120.0
3945,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241204,MAXICONSUMO S.A. (MERLO)                ,120.0
3946,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241213,MAXICONSUMO S.A. (BRAGADO)              ,120.0
3947,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241216,MAXICONSUMO S.A. (MAR DEL PLATA)        ,120.0
3948,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241221,MAXICONSUMO S.A. (CORDOBA)              ,120.0
3949,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241222,MAXICONSUMO S.A. (RESISTENCIA)          ,120.0
3950,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241227,MAXICONSUMO S.A. (SAN MIGUEL DE TUCUMAN),120.0
3951,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241229,MAXICONSUMO S.A. (SANTA FE)             ,120.0
3952,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",241245,COTO S.A. (BARRIO ESTEBAN ECHEVERRIA)   ,300.0
3953,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242156,LA LUGUENZE S.A.                        ,120.0
3954,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242389,DISTRIBUIDORA NUEVO MILENIO S.R.L.      ,120.0
3955,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242392,ORGANIZACION CARRERA S.R.L.             ,120.0
3956,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242940,SAJEL SOCIEDAD ANONIMA                  ,120.0
3957,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242964,CASA BERCHIA DE BERMUDEZ Y CHIAVAZZA SH ,120.0
3958,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",242979,ALMITRANI MIGUEL                        ,120.0
3959,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",243256,COMPARIN ABEL Y COMPARIN FABIAN SH      ,120.0
3960,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",243263,KILBEL S.A.                             ,60.0
3961,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",243264,MAGANI MARIO OSVALDO                    ,120.0
3962,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",243657,FEDERICI HNOS. S.A.                     ,120.0
3963,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",243724,SUPERM. MAYORISTAS YAGUAR (CAPITAL FED) ,120.0
3964,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245075,MAXICONSUMO S.A. (MENDOZA)              ,120.0
3965,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245076,MAXICONSUMO S.A. (SAN MIGUEL)           ,120.0
3966,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245077,MAXICONSUMO S.A. (NECOCHEA)             ,120.0
3967,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245078,MAXICONSUMO S.A. (VILLA DOMINICO)       ,120.0
3968,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245080,MAXICONSUMO S.A. (CAP.FED.-BOLIVIA)     ,120.0
3969,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",245294,SUPERMERCADO EL NENE S.A (LA PLATA)     ,120.0
3970,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",246477,ROSARIO COMPRAS AGRUPACION DE COLABORACI,120.0
3971,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",246968,D AMELIO PASCUAL                        ,120.0
3972,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",246980,GOTTE S.A.                              ,120.0
3973,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",247336,MAXICONSUMO S.A. (BERAZATEGUI)          ,120.0
3974,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",247583,SUPERM. MAYORISTAS YAGUAR (MAR DEL PLATA,120.0
3975,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",247624,O Y L VARIEDADES S.R.L.                 ,120.0
3976,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",247632,LUCONI S.R.L.                           ,120.0
3977,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",248095,MAXICONSUMO S.A. (SALTA)                ,120.0
3978,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",248236,CONTI ALEJANDRO PEDRO                   ,120.0
3979,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",248540,SUPER SERANIL S.R.L.                    ,120.0
3980,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",249397,SUPERMERCADOS LA ECONOMIA S.A.(PILAR)   ,120.0
3981,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",249540,"PIAZZA MARCELO, PABLO Y JAVIER S.H.     ",120.0
3982,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",249710,LARDONE MAYORISTA S.A.                  ,120.0
3983,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",250280,NUTRI FRESCA S.R.L.                     ,120.0
3984,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",250428,NUEVO IMPACTO AGRUP. COLAB (SAN LORENZO),120.0
3985,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",250433,SUBIRA DANIEL ANGEL                     ,120.0
3986,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",250619,LA SANDRO S.R.L.                        ,120.0
3987,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",251732,AYALA LUIS ALEJANDRO                    ,120.0
3988,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",251874,DISTRIBUIDORA LAMADRID SRL (QUILMES)    ,120.0
3989,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",252089,MINCONE MARIA SOLEDAD                   ,120.0
3990,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",252382,ORO MARINA BELEN                        ,120.0
3991,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",253045,MAXICONSUMO S.A. (SAN NICOLAS)          ,120.0
3992,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",253337,BUEN SOL S.R.L.                         ,120.0
3993,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",254205,DICUNDO ROBERTO ANIBAL (SAN FCO.SOLANO) ,120.0
3994,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",255871,DAMESCO S.A.                            ,120.0
3995,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",255890,"COOP.DE PROV,CONSUMO Y CREDITO MADRE    ",120.0
3996,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",256477,DAMESCO S.A. (AV.PARAGUAY 1250)         ,120.0
3997,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",256685,GALPER DISTRIBUCIONES SRL               ,120.0
3998,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",256714,ALEM 500 S.A. (BANDA DEL RIO SALI)      ,120.0
3999,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",256739,MAXICONSUMO S.A. (SAN LUIS)             ,120.0
4000,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",256744,AIELLO SUPERMERCADOS (EX RUTA 7)        ,120.0
4001,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",257138,RAMALA S.A. (MERLO)                     ,120.0
4002,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",257447,SUPERM. MAYORISTAS YAGUAR (B.BLANCA)    ,120.0
4003,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",257853,INC S.A. (J.SALGUERO 3172-CAP.FED.)     ,240.0
4004,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",257856,INC S.A. (MAR DEL PLATA)                ,240.0
4005,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",258384,PIETRA HERMANOS DISTRIBUIDORA (BERISSO) ,120.0
4006,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",259545,CHAQUEÑITO SRL                          ,120.0
4007,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",260795,JESUS GUIRAO LAG E HIJO SRL EN FORM.    ,120.0
4008,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",260883,MARIANO S.A. (J B JUSTO)                ,120.0
4009,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",261131,LACTEOS DEL SUR S.R.L.                  ,120.0
4010,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",261138,JUNIVAL S.R.L.                          ,120.0
4011,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",261385,GIORDANO DISTRIBUCIONES SRL             ,120.0
4012,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",261777,SUPERM. MAYORISTAS YAGUAR (SALTA)       ,120.0
4013,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",266360,ACCOSSATTO HORACIO NESTOR (Av.Mitre 1215,120.0
4014,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",266420,SILY ENRIQUE ERNESTO                    ,120.0
4015,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",267440,GRANREX S.R.L.                          ,120.0
4016,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",267487,LACH RUBEN ANGEL                        ,120.0
4017,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",267573,SUPERMERCADOS PETRELLI S.A              ,120.0
4018,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",268380,EL SATURNO SUPERMERCADO S.A.            ,120.0
4019,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",268727,SUPERM. MAYORISTAS YAGUAR (CORDOBA)     ,120.0
4020,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",269517,CASTETS Y TANINO SRL                    ,120.0
4021,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",269728,SARZA LEONARDO SEBASTIAN H.             ,120.0
4022,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",270379,CARREÑO ESTHER (CIPOLLETTI 365)         ,120.0
4023,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",270390,SANTA FE MERCADO MAYORISTA S.A.         ,120.0
4024,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",270449,EL INDIO S.R.L. (TARTAGAL)              ,120.0
4025,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",273802,FELIPE ESCRIBANO E HIJOS S.A.C.S.C.A.F. ,120.0
4026,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",273866,BERTOLIN JUAN CARLOS (LAS HERAS 936)    ,120.0
4027,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",273955,GALLEMAR S.R.L. (AV. CALCHAQUI)         ,120.0
4028,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",274403,GRUPO 2000 AGRUPACION (RUTA 8)          ,120.0
4029,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",274521,REY DISTRIBUCION S.R.L. (BONORINO 175)  ,120.0
4030,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",274525,SANTA FE ALIMENTOS S.R.L                ,120.0
4031,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",274650,COOP.AGR.GAN.E IND.DE PATAGONES Y VIEDMA,120.0
4032,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",274749,AIMETTA JORGE GUSTAVO                   ,120.0
4033,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",275572,SALIBA GABRIEL ALBERTO (MUNRO)          ,120.0
4034,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",277004,SUPERPACK S.R.L.                        ,120.0
4035,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",277711,SUPERM. MAYORISTAS YAGUAR (GODOY CRUZ)  ,120.0
4036,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",278927,RAUSCH PABLO JAVIER                     ,120.0
4037,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",279534,ALBERDI SOCIEDAD ANONIMA (RUTA 66)      ,120.0
