,Lote,Descripción,Dias al Vencimiento,cajas_x_pallets,Fecha de Vencimiento,SKU,Depósito Padre,Cajas Disponibles
679,R101023                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",254,260,7/6/2024,6030330001               ,       CDGD,520.0
680,R101023                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",254,260,7/6/2024,6030330001               ,       CDVM,1795.0
681,R101023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",254,144,7/6/2024,6030050071               ,       CDGD,2016.0
682,R101023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",254,144,7/6/2024,6030050071               ,       CDVM,274.0
683,R101023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",254,144,7/6/2024,6030050071               ,    CDCDCO1,707.0
684,R101023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",254,272,7/6/2024,6030050069               ,       CDGD,6800.0
685,R101023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",254,272,7/6/2024,6030050069               ,       CDVM,0.0
686,R110723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",163,80,4/6/2024,6030050074               ,    CDVMZPA,2081.0
687,R110823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",194,144,5/7/2024,6030050071               ,    CDVMZPA,7896.0
688,R110923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",225,260,6/7/2024,6030050070               ,      CDLDC,0.0
689,R110923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",225,108,6/7/2024,6030050072               ,       CDGD,0.0
690,R110923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",225,108,6/7/2024,6030050072               ,      CDLDC,162.0
691,R111023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",255,260,7/7/2024,6030050070               ,       CDGD,0.0
692,R111023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",255,144,7/7/2024,6030050071               ,       CDGD,1728.0
693,R111023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",255,144,7/7/2024,6030050071               ,       CDVM,144.0
694,R111023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",255,272,7/7/2024,6030050069               ,       CDGD,7344.0
695,R111023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",255,272,7/7/2024,6030050069               ,       CDVM,2720.0
696,R120623                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",134,144,3/8/2024,6030050071               ,    CDCDCO1,0.0
697,R120723                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",164,80,4/7/2024,6030050074               ,       CDPI,480.0
698,R120823                       ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",195,260,5/8/2024,6030330001               ,    CDCDCF1,284.0
699,R120823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",195,144,5/8/2024,6030050071               ,    CDVMZPA,3946.0
700,R120923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",226,260,6/8/2024,6030050070               ,      CDLDC,0.0
701,R120923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",226,272,6/8/2024,6030050069               ,      CDLDC,0.0
702,R120923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",226,108,6/8/2024,6030050072               ,      CDLDC,4428.0
703,R121023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",256,260,7/8/2024,6030050070               ,       CDGD,80.0
704,R121023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",256,144,7/8/2024,6030050071               ,       CDVM,4860.0
705,R121023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",256,272,7/8/2024,6030050069               ,       CDVM,9818.0
706,R130623                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",135,144,3/9/2024,6030050071               ,    CDCDCO1,0.0
707,R130923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",227,260,6/9/2024,6030050070               ,      CDLDC,0.0
708,R130923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",227,272,6/9/2024,6030050069               ,      CDLDC,0.0
709,R130923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",227,108,6/9/2024,6030050072               ,      CDLDC,4104.0
710,R131023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",257,144,7/9/2024,6030050071               ,       CDGD,1872.0
711,R131023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",257,144,7/9/2024,6030050071               ,       CDVM,3024.0
712,R131023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",257,272,7/9/2024,6030050069               ,       CDGD,7150.0
713,R131023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",257,272,7/9/2024,6030050069               ,       CDVM,1632.0
714,R140823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",197,144,5/10/2024,6030050071               ,    CDVMZPA,3987.0
715,R140923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",228,260,6/10/2024,6030050070               ,      CDLDC,0.0
716,R140923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",228,272,6/10/2024,6030050069               ,      CDLDC,0.0
717,R140923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",228,108,6/10/2024,6030050072               ,      CDLDC,4212.0
718,R150623                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",137,260,3/11/2024,6030050070               ,    CDCDCO1,0.0
719,R150823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",198,144,5/11/2024,6030050071               ,    CDVMZPA,8064.0
720,R150923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",229,260,6/11/2024,6030050070               ,      CDLDC,2730.0
721,R150923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",229,272,6/11/2024,6030050069               ,      CDLDC,0.0
722,R150923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",229,108,6/11/2024,6030050072               ,      CDLDC,4212.0
723,R160923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",230,260,6/12/2024,6030050070               ,      CDLDC,6347.0
724,R160923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",230,272,6/12/2024,6030050069               ,      CDLDC,0.0
725,R160923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",230,108,6/12/2024,6030050072               ,      CDLDC,2268.0
726,R171023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",261,260,7/13/2024,6030050070               ,       CDGD,260.0
727,R171023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",261,144,7/13/2024,6030050071               ,       CDGD,4320.0
728,R171023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",261,272,7/13/2024,6030050069               ,       CDGD,8160.0
729,R180823                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",201,260,5/14/2024,6030050070               ,       CDGD,40.0
730,R180823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",201,144,5/14/2024,6030050071               ,       CDPI,5475.0
731,R180923                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",232,108,6/14/2024,6030050072               ,      CDLDC,864.0
732,R181023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",262,260,7/14/2024,6030050070               ,       CDVM,2080.0
733,R181023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",262,144,7/14/2024,6030050071               ,       CDVM,6768.0
734,R181023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",262,272,7/14/2024,6030050069               ,       CDVM,10608.0
735,R190723                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",171,272,4/14/2024,6030050069               ,    CDCDCO1,0.0
736,R190823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",202,144,5/15/2024,6030050071               ,       CDPI,414.0
737,R190923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",233,260,6/15/2024,6030050070               ,      CDLDC,5714.0
738,R190923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",233,144,6/15/2024,6030050071               ,      CDLDC,0.0
739,R191023                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",263,260,7/15/2024,6030050070               ,       CDVM,2600.0
740,R191023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",263,144,7/15/2024,6030050071               ,       CDGD,3456.0
741,R191023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",263,144,7/15/2024,6030050071               ,       CDVM,1008.0
742,R191023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",263,272,7/15/2024,6030050069               ,       CDGD,5440.0
743,R191023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",263,272,7/15/2024,6030050069               ,       CDVM,4624.0
744,R200923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",234,260,6/16/2024,6030050070               ,      CDLDC,4940.0
745,R200923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",234,144,6/16/2024,6030050071               ,      CDLDC,0.0
746,R200923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",234,272,6/16/2024,6030050069               ,      CDLDC,0.0
747,R201023                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",264,144,7/16/2024,6030050071               ,       CDVM,2016.0
748,R210723                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",173,108,4/16/2024,6030050072               ,    CDCDCO1,371.0
749,R210923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",235,260,6/17/2024,6030050070               ,      CDLDC,3380.0
750,R210923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",235,144,6/17/2024,6030050071               ,      CDLDC,3926.0
751,R210923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",235,272,6/17/2024,6030050069               ,      CDLDC,0.0
752,R211023                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",265,80,7/17/2024,6030050074               ,       CDVM,560.0
753,R211023                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",265,272,7/17/2024,6030050069               ,       CDVM,4352.0
754,R220923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",236,260,6/18/2024,6030050070               ,      CDLDC,3640.0
755,R220923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",236,144,6/18/2024,6030050071               ,      CDLDC,5760.0
756,R220923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",236,272,6/18/2024,6030050069               ,      CDLDC,0.0
757,R230623                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",145,260,3/19/2024,6030050070               ,    CDCDCO1,0.0
758,R230823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",206,144,5/19/2024,6030050071               ,    CDVMZPA,3785.0
759,R230923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",237,260,6/19/2024,6030050070               ,      CDLDC,3380.0
760,R230923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",237,144,6/19/2024,6030050071               ,      CDLDC,3276.0
761,R230923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",237,272,6/19/2024,6030050069               ,      CDLDC,0.0
762,R240723                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",176,108,4/19/2024,6030050072               ,    CDVMZPA,0.0
763,R240823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",207,80,5/20/2024,6030050074               ,       CDPI,480.0
764,R240823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",207,144,5/20/2024,6030050071               ,       CDPI,5328.0
765,R250723                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",177,272,4/20/2024,6030050069               ,    CDCDCO1,792.0
766,R250723                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",177,108,4/20/2024,6030050072               ,       CDGD,720.0
767,R250723                       ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",177,108,4/20/2024,6030050072               ,    CDVMZPA,0.0
768,R250823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",208,80,5/21/2024,6030050074               ,       CDPI,1440.0
769,R250823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",208,144,5/21/2024,6030050071               ,       CDPI,8172.0
770,R250923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",239,260,6/21/2024,6030050070               ,      CDLDC,3640.0
771,R250923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",239,144,6/21/2024,6030050071               ,      CDLDC,5904.0
772,R250923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",239,272,6/21/2024,6030050069               ,      CDLDC,0.0
773,R260823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",209,80,5/22/2024,6030050074               ,       CDPI,880.0
774,R260823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",209,144,5/22/2024,6030050071               ,       CDPI,2261.0
775,R260923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",240,260,6/22/2024,6030050070               ,      CDLDC,3380.0
776,R260923                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",240,144,6/22/2024,6030050071               ,      CDLDC,6192.0
777,R260923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",240,272,6/22/2024,6030050069               ,      CDLDC,0.0
778,R270923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",241,260,6/23/2024,6030050070               ,      CDLDC,10660.0
779,R270923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",241,272,6/23/2024,6030050069               ,      CDLDC,506.0
780,R280723                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",180,272,4/23/2024,6030050069               ,       CDGD,204.0
781,R280923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",242,260,6/24/2024,6030050070               ,    CDCDCO1,12866.0
782,R280923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",242,272,6/24/2024,6030050069               ,    CDCDCO1,7344.0
783,R290623                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",151,260,3/25/2024,6030050070               ,    CDCDCO1,0.0
784,R290923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",243,260,6/25/2024,6030050070               ,      CDLDC,3120.0
785,R290923                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",243,260,6/25/2024,6030050070               ,    CDCDCO1,6760.0
786,R290923                       ,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",243,272,6/25/2024,6030050069               ,      CDLDC,3574.0
787,R300623                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",152,144,3/26/2024,6030050071               ,    CDCDCO1,0.0
788,R300823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",213,80,5/26/2024,6030050074               ,       CDPI,720.0
789,R310823                       ,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",214,80,5/27/2024,6030050074               ,       CDPI,720.0
790,R310823                       ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",214,260,5/27/2024,6030050070               ,       CDPI,791.0
791,R310823                       ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",214,144,5/27/2024,6030050071               ,       CDPI,1584.0
