,Depósito Padre,Descripción,SKU,Lote,Fecha de Vencimiento,cajas_x_pallets,Dias al Vencimiento,Cajas Disponibles
678,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,140623                        ,3/10/2024,272,136,0.0
679,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,140823                        ,5/10/2024,272,197,1088.0
680,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,160823                        ,5/12/2024,272,199,12240.0
681,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,200823                        ,5/16/2024,272,203,272.0
682,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,210923                        ,6/17/2024,272,235,0.0
683,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,040723                        ,3/30/2024,80,156,0.0
684,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,060823                        ,5/2/2024,80,189,3105.0
685,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,110623                        ,3/7/2024,80,133,0.0
686,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,130723                        ,4/8/2024,80,165,0.0
687,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,260823                        ,5/22/2024,80,209,480.0
688,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010823                        ,4/27/2024,108,184,4212.0
689,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010923                        ,5/28/2024,108,215,3456.0
690,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,051023                        ,7/1/2024,108,249,1836.0
691,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,060723                        ,4/1/2024,108,158,1296.0
692,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,080623                        ,3/4/2024,108,130,1087.0
693,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,120823                        ,5/8/2024,108,195,1944.0
694,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,130723                        ,4/8/2024,108,165,1512.0
695,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,290723                        ,4/24/2024,108,181,1512.0
696,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               , 230723                       ,5/26/2024,260,213,0.0
697,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,011023                        ,7/27/2024,260,275,1520.0
698,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,070823                        ,6/2/2024,260,220,0.0
699,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,100623                        ,4/5/2024,260,162,0.0
700,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,010623                        ,3/27/2024,144,153,0.0
701,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,040723                        ,4/29/2024,144,186,0.0
702,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,070823                        ,6/2/2024,144,220,108.0
703,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",6090020012               ,240823                        ,6/19/2024,80,237,10.0
704,    CDCDCO1,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",6090020012               ,300523                        ,3/25/2024,80,151,0.0
705,    CDCDCO1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,137/22                        ,5/16/2024,224,203,0.0
706,    CDCDCO1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,284/22                        ,10/10/2024,224,350,0.0
707,    CDCDCO1,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",6010140008               ,208/22                        ,7/26/2024,224,274,0.0
708,    CDCDCO1,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",6010140008               ,287/22                        ,10/13/2024,224,353,125.0
709,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,116/22                        ,4/25/2024,224,182,0.0
710,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,147/22                        ,5/26/2024,224,213,0.0
711,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,201/23                        ,7/19/2025,224,632,0.0
712,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,224/22                        ,8/11/2024,224,290,0.0
713,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,229/22                        ,8/16/2024,224,295,0.0
714,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,263/22                        ,9/19/2024,224,329,0.0
715,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,267/22                        ,9/23/2024,224,333,0.0
716,    CDCDCO1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,318/22                        ,11/13/2024,224,384,0.0
717,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,123/23                        ,5/2/2025,224,554,0.0
718,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,139/22                        ,5/18/2025,224,570,6.0
719,    CDCDCO1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,217/22                        ,8/4/2024,224,283,0.0
720,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,010623                        ,2/26/2024,260,123,0.0
721,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,010823                        ,4/27/2024,260,184,555.0
722,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,011023                        ,6/27/2024,260,245,260.0
723,    CDCDCO1,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,300723                        ,4/25/2024,260,182,0.0
724,    CDCDCO1,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6050100002               ,020623                        ,2/27/2024,272,124,0.0
725,    CDCDCO1,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6050100002               ,290923                        ,6/25/2024,272,243,544.0
726,    CDCDCO1,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",6050100004               ,080623                        ,3/4/2024,80,130,34.0
727,    CDVMZPA,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",6040100009               ,250623                        ,4/20/2024,144,177,1457.0
728,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R030823                       ,4/29/2024,80,186,640.0
729,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R070723                       ,4/2/2024,80,159,0.0
730,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R070823                       ,5/3/2024,80,190,1200.0
731,    CDVMZPA,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",6030050074               ,R110723                       ,4/6/2024,80,163,2081.0
732,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R100823                       ,5/6/2024,144,193,0.0
733,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R110823                       ,5/7/2024,144,194,7896.0
734,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R120823                       ,5/8/2024,144,195,3946.0
735,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R140823                       ,5/10/2024,144,197,3987.0
736,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R150823                       ,5/11/2024,144,198,8064.0
737,    CDVMZPA,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R230823                       ,5/19/2024,144,206,3785.0
738,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R010823                       ,4/27/2024,108,184,0.0
739,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R020823                       ,4/28/2024,108,185,0.0
740,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R030823                       ,4/29/2024,108,186,3932.0
741,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R040823                       ,4/30/2024,108,187,2484.0
742,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R240723                       ,4/19/2024,108,176,0.0
743,    CDVMZPA,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R250723                       ,4/20/2024,108,177,0.0
744,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010723                        ,3/27/2024,260,153,30171.0
745,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010823                        ,4/27/2024,260,184,12480.0
746,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,040823                        ,4/30/2024,260,187,18720.0
747,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,060923                        ,6/2/2024,260,220,6240.0
748,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,070823                        ,5/3/2024,260,190,18718.0
749,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,071023                        ,7/3/2024,260,251,24960.0
750,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,080923                        ,6/4/2024,260,222,24960.0
751,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,111023                        ,7/7/2024,260,255,18720.0
752,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,130723                        ,4/8/2024,260,165,12480.0
753,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,150723                        ,4/10/2024,260,167,24960.0
754,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,150923                        ,6/11/2024,260,229,6240.0
755,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,151023                        ,7/11/2024,260,259,24960.0
756,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,160923                        ,6/12/2024,260,230,18720.0
757,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,190923                        ,6/15/2024,260,233,6238.0
758,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,240723                        ,4/19/2024,260,176,56160.0
759,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,240823                        ,5/20/2024,260,207,37440.0
760,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,010923                        ,5/28/2024,144,215,0.0
761,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,100923                        ,6/6/2024,144,224,240.0
762,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,140923                        ,6/10/2024,144,228,6912.0
763,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,150923                        ,6/11/2024,144,229,3456.0
764,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,190923                        ,6/15/2024,144,233,65664.0
765,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,200923                        ,6/16/2024,144,234,3452.0
766,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,240823                        ,5/20/2024,144,207,0.0
767,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010923                        ,5/28/2024,272,215,33184.0
768,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,030823                        ,4/29/2024,272,186,13056.0
769,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,060923                        ,6/2/2024,272,220,19584.0
770,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,070823                        ,5/3/2024,272,190,26111.0
771,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,090723                        ,4/4/2024,272,161,10901.0
772,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,100923                        ,6/6/2024,272,224,32640.0
773,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,140823                        ,5/10/2024,272,197,32640.0
774,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,180923                        ,6/14/2024,272,232,6528.0
775,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,200823                        ,5/16/2024,272,203,13056.0
776,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,210923                        ,6/17/2024,272,235,19583.0
777,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,220823                        ,5/19/2024,272,206,45696.0
778,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,230723                        ,4/18/2024,272,175,45696.0
779,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,240923                        ,6/20/2024,272,238,13056.0
780,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,040723                        ,3/30/2024,80,156,7680.0
781,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,060923                        ,6/2/2024,80,220,9600.0
782,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,110623                        ,3/7/2024,80,133,2028.0
783,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,130723                        ,4/8/2024,80,165,7680.0
784,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,140823                        ,5/10/2024,80,197,13440.0
785,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,170623                        ,3/13/2024,80,139,3840.0
786,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010823                        ,4/27/2024,108,184,13556.0
787,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010923                        ,5/28/2024,108,215,2592.0
788,    CDVMZPA,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,100923                        ,6/6/2024,108,224,5180.0
789,    CDVMZPA,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,040723                        ,4/29/2024,260,186,3310.0
790,    CDVMZPA,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,070823                        ,6/2/2024,260,220,18060.0
791,    CDVMZPA,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,010823                        ,4/27/2024,260,184,12475.0
