,Fecha de Vencimiento,Lote,Depósito Padre,cajas_x_pallets,SKU,Descripción,Dias al Vencimiento,Cajas Disponibles
595,12/14/2024,151222                        ,    CDCDCO1,160,6010010184               ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",415,0.0
596,12/15/2024,161222                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",416,0.0
597,12/19/2024,201222                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",420,0.0
598,12/20/2024,211222                        ,       CDVM,185,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",421,301.0
599,12/20/2024,211222                        ,    CDCDCO1,185,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",421,185.0
600,12/21/2024,221222                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",422,0.0
601,1/2/2025,010123                        ,    CDCDCO1,105,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",434,30.0
602,1/11/2025,120123                        ,    CDCDCO1,72,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",443,25.0
603,1/14/2025,150123                        ,    CDCDCF1,105,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",446,1769.0
604,2/2/2025,020223                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",465,0.0
605,2/6/2025,060223                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",469,0.0
606,2/8/2025,090223                        ,    CDCDCF1,105,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",471,662.0
607,2/15/2025,150223                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",478,0.0
608,2/15/2025,160223                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",478,0.0
609,2/22/2025,210223                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",485,236.0
610,2/27/2025,270223                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",490,0.0
611,2/27/2025,280223                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",490,0.0
612,2/28/2025,240223                        ,       CDGD,185,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,492.0
613,2/28/2025,240223                        ,       CDVM,185,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,1850.0
614,2/28/2025,240223                        ,    CDCDCO1,185,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",491,0.0
615,3/2/2025,030323                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",493,0.0
616,3/10/2025,110323                        ,       CDGD,144,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",501,49.0
617,3/10/2025,110323                        ,    CDCDCF1,144,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",501,13.0
618,3/11/2025,120323                        ,       CDVM,60,6010040002               ,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.",502,7.0
619,3/13/2025,120323                        ,       CDGD,60,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",504,0.0
620,3/13/2025,120323                        ,       CDVM,60,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",504,0.0
621,3/13/2025,120323                        ,    CDCDCF1,60,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",504,249.0
622,3/13/2025,130323                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",504,0.0
623,3/13/2025,140323                        ,       CDVM,60,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",504,360.0
624,3/13/2025,140323                        ,    CDCDCO1,60,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",504,60.0
625,3/14/2025,110323                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",505,0.0
626,3/14/2025,150323                        ,    CDCDCF1,72,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",505,414.0
627,3/14/2025,150323                        ,    CDCDCO1,72,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",505,72.0
628,3/14/2025,150323                        ,    CDCDCO1,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",505,0.0
629,3/19/2025,210323                        ,       CDGD,160,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,687.0
630,3/19/2025,210323                        ,       CDVM,160,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,125.0
631,3/19/2025,210323                        ,    CDCDCF1,160,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,1.0
632,3/19/2025,210323                        ,    CDCDCO1,160,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,0.0
633,3/20/2025,210323                        ,       CDGD,160,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,1540.0
634,3/20/2025,210323                        ,       CDVM,160,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.",511,68.0
635,3/20/2025,210323                        ,       CDVM,160,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,160.0
636,3/20/2025,210323                        ,    CDCDCF1,160,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,480.0
637,3/21/2025,220323                        ,       CDGD,304,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",512,234.0
638,3/21/2025,220323                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",512,0.0
639,3/22/2025,220323                        ,       CDVM,304,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",513,18.0
640,3/22/2025,220323                        ,    CDCDCO1,304,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",513,0.0
641,3/24/2025,250323                        ,       CDGD,156,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,33.0
642,3/24/2025,250323                        ,       CDVM,156,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,41.0
643,3/24/2025,250323                        ,    CDCDCF1,156,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",515,118.0
644,3/24/2025,250323                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",515,0.0
645,3/26/2025,250323                        ,       CDGD,156,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",517,727.0
646,3/26/2025,250323                        ,       CDVM,156,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",517,0.0
647,3/26/2025,270323                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",517,0.0
648,3/30/2025,300323                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",521,0.0
649,4/5/2025,060423                        ,       CDVM,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",527,0.0
650,4/5/2025,060423                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",527,0.0
651,4/10/2025,090423                        ,       CDGD,72,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",532,3252.0
652,4/10/2025,090423                        ,    CDCDCF1,72,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",532,1725.0
653,4/11/2025,120423                        ,       CDGD,60,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",533,3149.0
654,4/11/2025,120423                        ,    CDCDCF1,60,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",533,3586.0
655,4/11/2025,120423                        ,    CDCDCO1,60,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",533,240.0
656,4/15/2025,160423                        ,       CDGD,105,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",537,571.0
657,4/16/2025,170423                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",538,0.0
658,4/20/2025,210423                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",542,0.0
659,4/21/2025,220423                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",543,0.0
660,4/26/2025,270423                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",548,0.0
661,4/28/2025,290423                        ,      CDCAU,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",550,0.0
662,4/28/2025,290423                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",550,0.0
663,5/2/2025,020523                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",554,0.0
664,5/2/2025,030523                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",554,0.0
665,5/2/2025,123/23                        ,    CDCDCO1,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",554,0.0
666,5/3/2025,040523                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",555,360.0
667,5/7/2025,080523                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",559,0.0
668,5/15/2025,160523                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",567,0.0
669,5/16/2025,170523                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",568,0.0
670,5/16/2025,170523                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",568,0.0
671,5/18/2025,139/22                        ,    CDCDCO1,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",570,6.0
672,5/18/2025,190523                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",570,0.0
673,5/24/2025,230523                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",576,0.0
674,6/3/2025,040623                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",586,0.0
675,6/13/2025,120623                        ,    CDCDCF1,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",596,195.0
676,6/20/2025,170623                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",603,1440.0
677,6/20/2025,210623                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",603,0.0
678,6/26/2025,270623                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",609,419.0
679,6/29/2025,300623                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",612,0.0
680,6/30/2025,300623                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",613,0.0
681,7/4/2025,050723                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",617,0.0
682,7/4/2025,186/23                        ,    CDCDCF1,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",617,9.0
683,7/5/2025,187/23                        ,       CDVM,224,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",618,0.0
684,7/6/2025,070723                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",619,0.0
685,7/10/2025,090723                        ,    CDCDCF1,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",623,1917.0
686,7/10/2025,192/23                        ,       CDGD,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",623,0.0
687,7/14/2025,150723                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",627,0.0
688,7/17/2025,180723                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",630,0.0
689,7/19/2025,201/23                        ,    CDCDCO1,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",632,0.0
690,7/24/2025,250723                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",637,1.0
691,7/24/2025,250723                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",637,0.0
692,7/25/2025,250723                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",638,0.0
693,7/27/2025,209/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",640,0.0
694,7/29/2025,300723                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",642,0.0
695,7/31/2025,010823                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",644,0.0
696,7/31/2025,010823                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",644,0.0
697,7/31/2025,213/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",644,0.0
698,7/31/2025,310723                        ,       CDGD,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,6360.0
699,7/31/2025,310723                        ,       CDVM,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,60.0
700,7/31/2025,310723                        ,    CDCDCF1,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",644,2100.0
701,8/1/2025,214/23                        ,    CDCDCF1,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",645,183.0
702,8/4/2025,060823                        ,       CDVM,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",648,40.0
703,8/4/2025,060823                        ,      CDCAU,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",648,0.0
704,8/4/2025,060823                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",648,0.0
705,8/8/2025,080823                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",652,1407.0
706,8/9/2025,223/23                        ,       CDVM,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",653,224.0
707,8/12/2025,130823                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",656,0.0
708,8/13/2025,120823                        ,       CDGD,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",657,4.0
709,8/13/2025,120823                        ,    CDCDCF1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",657,0.0
710,8/13/2025,120823                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",657,0.0
711,8/16/2025,170823                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",660,300.0
712,8/16/2025,229/23                        ,       CDVM,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",660,364.0
713,8/17/2025,180823                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",661,0.0
714,8/20/2025,210823                        ,       CDVM,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",664,814.0
715,8/20/2025,210823                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",664,4006.0
716,8/21/2025,234/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",665,0.0
717,8/22/2025,210823                        ,       CDGD,105,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",666,2940.0
718,8/22/2025,235/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",666,129.0
719,8/23/2025,236/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",667,64.0
720,8/25/2025,250823                        ,       CDGD,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",669,5.0
721,8/25/2025,250823                        ,    CDCDCO1,60,6010020204               ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",669,6900.0
722,8/27/2025,240/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",671,224.0
723,8/27/2025,280823                        ,       CDVM,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",671,39.0
724,8/27/2025,280823                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",671,0.0
725,8/28/2025,241/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",672,224.0
726,8/28/2025,241/23                        ,    CDCDCF1,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",672,0.0
727,8/28/2025,290823                        ,       CDVM,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",672,42.0
728,8/29/2025,242/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",673,1568.0
729,8/29/2025,242/23                        ,    CDCDCF1,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",673,298.0
730,8/30/2025,243/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",674,2240.0
731,8/30/2025,310823                        ,    CDCDCO1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",674,0.0
732,9/5/2025,249/23                        ,       CDVM,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",680,893.0
733,9/6/2025,250/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",681,896.0
734,9/6/2025,250/23                        ,       CDVM,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",681,224.0
735,9/7/2025,251/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",682,2464.0
736,9/8/2025,090923                        ,       CDGD,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",683,0.0
737,9/8/2025,090923                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",683,288.0
738,9/8/2025,252/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",683,1344.0
739,9/10/2025,110923                        ,       CDGD,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",685,26.0
740,9/10/2025,110923                        ,       CDVM,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",685,12.0
741,9/10/2025,110923                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",685,2880.0
742,9/10/2025,254/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",685,3808.0
743,9/11/2025,255/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",686,1120.0
744,9/12/2025,256/23                        ,       CDVM,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",687,1292.0
745,9/12/2025,256/23                        ,    CDCDCF1,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",687,427.0
746,9/13/2025,257/23                        ,       CDGD,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",688,2302.0
747,9/13/2025,257/23                        ,       CDVM,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",688,224.0
748,9/14/2025,258/23                        ,       CDGD,224,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",689,896.0
749,9/14/2025,258/23                        ,       CDGD,224,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",689,17.0
750,9/14/2025,258/23                        ,       CDVM,224,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",689,1195.0
751,9/15/2025,160923                        ,    CDCDCF1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",690,98.0
752,9/15/2025,160923                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",690,0.0
753,9/15/2025,259/23                        ,       CDGD,224,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",690,960.0
754,9/17/2025,180923                        ,       CDGD,144,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",692,1854.0
755,9/17/2025,261/23                        ,       CDGD,224,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",692,896.0
756,9/19/2025,190923                        ,       CDGD,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",694,0.0
757,9/19/2025,190923                        ,    CDCDCF1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",694,1570.0
758,9/20/2025,180923                        ,       CDVM,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",695,60.0
759,9/20/2025,180923                        ,    CDCDCF1,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",695,303.0
760,9/21/2025,220923                        ,    CDCDCO1,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",696,1440.0
761,9/23/2025,240923                        ,       CDGD,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,24.0
762,9/23/2025,240923                        ,       CDVM,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,30.0
763,9/23/2025,240923                        ,    CDCDCF1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,30.0
764,9/23/2025,240923                        ,    CDCDCO1,60,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",698,0.0
765,9/24/2025,268/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",699,672.0
766,9/25/2025,269/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",700,3584.0
767,9/26/2025,270/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",701,3808.0
768,9/27/2025,271/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",702,3584.0
769,9/27/2025,280923                        ,       CDGD,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,1452.0
770,9/27/2025,280923                        ,       CDVM,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,1980.0
771,9/27/2025,280923                        ,    CDCDCO1,60,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",702,1440.0
772,9/28/2025,272/23                        ,       CDGD,224,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",703,896.0
773,9/29/2025,290923                        ,       CDGD,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",704,0.0
774,9/29/2025,290923                        ,       CDVM,72,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",704,0.0
775,10/1/2025,021023                        ,       CDGD,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",706,1460.0
776,10/1/2025,021023                        ,       CDVM,50,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",706,2600.0
777,10/1/2025,275/23                        ,       CDGD,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",706,1343.0
778,10/2/2025,276/23                        ,       CDGD,224,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",707,0.0
779,10/5/2025,031023                        ,       CDGD,185,6010900033               ,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.",710,3700.0
